GAME_ID,GAME_DATE,TEAM,OPP_TEAM,GF,GA,SF,SA
2025020250,2025-11-09,VAN,COL,4,5,33,32
2025020251,2025-11-09,ANA,WPG,4,1,21,24
2025020251,2025-11-09,WPG,ANA,1,4,24,21
2025020252,2025-11-10,NJD,NYI,2,3,35,24
2025020252,2025-11-10,NYI,NJD,3,2,24,35
2025020253,2025-11-10,NSH,NYR,3,6,30,18
2025020253,2025-11-10,NYR,NSH,6,3,18,30
2025020254,2025-11-10,CBJ,EDM,4,5,22,24
2025020254,2025-11-10,EDM,CBJ,5,4,24,22
2025020255,2025-11-10,FLA,VGK,3,2,20,32
2025020255,2025-11-10,VGK,FLA,2,3,32,20
2025020256,2025-11-11,BOS,TOR,5,3,32,33
2025020256,2025-11-11,TOR,BOS,3,5,33,32
2025020257,2025-11-11,LAK,MTL,5,1,26,22
2025020257,2025-11-11,MTL,LAK,1,5,22,26
2025020258,2025-11-11,DAL,OTT,3,2,33,29
2025020258,2025-11-11,OTT,DAL,2,3,29,33
2025020259,2025-11-11,CAR,WSH,1,4,31,28
2025020259,2025-11-11,WSH,CAR,4,1,28,31
2025020260,2025-11-11,CGY,STL,2,3,40,31
2025020260,2025-11-11,STL,CGY,3,2,31,40
2025020261,2025-11-11,MIN,SJS,1,2,29,18
2025020261,2025-11-11,SJS,MIN,2,1,18,29
2025020262,2025-11-11,ANA,COL,1,4,36,36
2025020262,2025-11-11,COL,ANA,4,1,36,36
2025020263,2025-11-11,VAN,WPG,3,5,33,30
2025020263,2025-11-11,WPG,VAN,5,3,30,33
2025020264,2025-11-11,CBJ,SEA,1,1,34,23
2025020264,2025-11-11,SEA,CBJ,1,1,23,34
2025020265,2025-11-12,NYR,TBL,7,3,21,36
2025020265,2025-11-12,TBL,NYR,3,7,36,21
2025020266,2025-11-12,EDM,PHI,2,1,31,21
2025020266,2025-11-12,PHI,EDM,1,2,21,31
2025020267,2025-11-12,BUF,UTA,2,5,19,37
2025020267,2025-11-12,UTA,BUF,5,2,37,19
2025020268,2025-11-12,CHI,NJD,3,4,20,37
2025020268,2025-11-12,NJD,CHI,4,3,37,20
2025020269,2025-11-13,LAK,TOR,4,3,37,15
2025020269,2025-11-13,TOR,LAK,3,4,15,37
2025020270,2025-11-13,DAL,MTL,7,0,19,24
2025020270,2025-11-13,MTL,DAL,0,7,24,19
2025020271,2025-11-13,BOS,OTT,3,5,21,22
2025020271,2025-11-13,OTT,BOS,5,3,22,21
2025020272,2025-11-13,ANA,DET,3,6,28,33
2025020272,2025-11-13,DET,ANA,6,3,33,28
2025020273,2025-11-13,FLA,WSH,6,3,28,40
2025020273,2025-11-13,WSH,FLA,3,6,40,28
2025020274,2025-11-13,CBJ,EDM,5,4,25,29
2025020274,2025-11-13,EDM,CBJ,4,5,29,25
2025020275,2025-11-13,BUF,COL,3,6,21,34
2025020275,2025-11-13,COL,BUF,6,3,34,21
2025020276,2025-11-13,CGY,SJS,2,0,36,17
2025020276,2025-11-13,SJS,CGY,0,2,17,36
2025020277,2025-11-13,NYI,VGK,4,3,24,29
2025020277,2025-11-13,VGK,NYI,3,4,29,24
2025020278,2025-11-13,SEA,WPG,5,3,18,26
2025020278,2025-11-13,WPG,SEA,3,5,26,18
2025020279,2025-11-14,CAR,VAN,4,3,38,17
2025020279,2025-11-14,VAN,CAR,3,4,17,38
2025020280,2025-11-14,PHI,STL,5,5,31,17
2025020280,2025-11-14,STL,PHI,5,5,17,31
2025020281,2025-11-14,NSH,PIT,2,1,30,17
2025020281,2025-11-14,PIT,NSH,1,2,17,30
2025020282,2025-11-14,NYI,UTA,3,2,21,30
2025020282,2025-11-14,UTA,NYI,2,3,30,21
2025020283,2025-11-15,FLA,TBL,1,3,23,20
2025020283,2025-11-15,TBL,FLA,3,1,20,23
2025020284,2025-11-15,ANA,MIN,0,2,28,30
2025020284,2025-11-15,MIN,ANA,2,0,30,28
2025020285,2025-11-15,BOS,MTL,3,2,23,28
2025020285,2025-11-15,MTL,BOS,2,3,28,23
2025020286,2025-11-15,LAK,OTT,1,0,18,17
2025020286,2025-11-15,OTT,LAK,0,1,17,18
2025020287,2025-11-15,BUF,DET,5,4,27,28
2025020287,2025-11-15,DET,BUF,4,5,28,27
2025020288,2025-11-15,NJD,WSH,2,2,31,31
2025020288,2025-11-15,WSH,NJD,2,2,31,31
2025020289,2025-11-15,CAR,EDM,3,4,36,23
2025020289,2025-11-15,EDM,CAR,4,3,23,36
2025020290,2025-11-15,CBJ,NYR,1,1,27,33
2025020290,2025-11-15,NYR,CBJ,1,1,33,27
2025020291,2025-11-15,CHI,TOR,3,2,32,33
2025020291,2025-11-15,TOR,CHI,2,3,33,32
2025020292,2025-11-15,STL,VGK,1,4,23,34
2025020292,2025-11-15,VGK,STL,4,1,34,23
2025020293,2025-11-15,DAL,PHI,5,1,28,21
2025020293,2025-11-15,PHI,DAL,1,5,21,28
2025020294,2025-11-15,CGY,WPG,3,3,34,23
2025020294,2025-11-15,WPG,CGY,3,3,23,34
2025020295,2025-11-15,SEA,SJS,4,1,23,26
2025020295,2025-11-15,SJS,SEA,1,4,26,23
2025020296,2025-11-16,NSH,PIT,0,4,21,22
2025020296,2025-11-16,PIT,NSH,4,0,22,21
2025020297,2025-11-16,TBL,VAN,2,6,30,18
2025020297,2025-11-16,VAN,TBL,6,2,18,30
2025020298,2025-11-16,MIN,VGK,3,2,28,25
2025020298,2025-11-16,VGK,MIN,2,3,25,28
2025020299,2025-11-16,DET,NYR,2,1,42,19
2025020299,2025-11-16,NYR,DET,1,2,19,42
2025020300,2025-11-16,COL,NYI,4,1,28,29
2025020300,2025-11-16,NYI,COL,1,4,29,28
2025020301,2025-11-17,BOS,CAR,1,3,30,32
2025020301,2025-11-17,CAR,BOS,3,1,32,30
2025020302,2025-11-17,BUF,EDM,5,1,28,33
2025020302,2025-11-17,EDM,BUF,1,5,33,28
2025020303,2025-11-17,FLA,VAN,8,5,41,15
2025020303,2025-11-17,VAN,FLA,5,8,15,41
2025020304,2025-11-17,LAK,WSH,1,2,31,25
2025020304,2025-11-17,WSH,LAK,2,1,25,31
2025020305,2025-11-17,CBJ,MTL,3,3,23,32
2025020305,2025-11-17,MTL,CBJ,3,3,32,23
2025020306,2025-11-17,ANA,UTA,3,2,26,18
2025020306,2025-11-17,UTA,ANA,2,3,18,26
2025020307,2025-11-18,STL,TOR,2,3,29,29
2025020307,2025-11-18,TOR,STL,3,2,29,29
2025020308,2025-11-18,DET,SEA,4,2,27,22
2025020308,2025-11-18,SEA,DET,2,4,22,27
2025020309,2025-11-18,NJD,TBL,1,5,32,29
2025020309,2025-11-18,TBL,NJD,5,1,29,32
2025020310,2025-11-18,DAL,NYI,2,3,24,22
2025020310,2025-11-18,NYI,DAL,3,2,22,24
2025020311,2025-11-18,CBJ,WPG,2,5,22,30
2025020311,2025-11-18,WPG,CBJ,5,2,30,22
2025020312,2025-11-18,CGY,CHI,2,5,21,23
2025020312,2025-11-18,CHI,CGY,5,2,23,21
2025020313,2025-11-18,NYR,VGK,2,3,19,26
2025020313,2025-11-18,VGK,NYR,3,2,26,19
2025020314,2025-11-18,SJS,UTA,3,2,22,26
2025020314,2025-11-18,UTA,SJS,2,3,26,22
2025020315,2025-11-19,EDM,WSH,4,7,30,22
2025020315,2025-11-19,WSH,EDM,7,4,22,30
2025020316,2025-11-19,BUF,CGY,2,6,30,35
2025020316,2025-11-19,CGY,BUF,6,2,35,30
2025020317,2025-11-19,CAR,MIN,3,3,45,19
2025020317,2025-11-19,MIN,CAR,3,3,19,45
2025020318,2025-11-19,ANA,BOS,4,3,33,39
2025020318,2025-11-19,BOS,ANA,3,4,39,33
2025020319,2025-11-20,CBJ,TOR,3,2,30,29
2025020319,2025-11-20,TOR,CBJ,2,3,29,30
2025020320,2025-11-20,MTL,WSH,4,8,28,35
2025020320,2025-11-20,WSH,MTL,8,4,35,28
2025020321,2025-11-20,DET,NYI,0,5,29,26
2025020321,2025-11-20,NYI,DET,5,0,26,29
2025020322,2025-11-20,EDM,TBL,1,2,25,35
2025020322,2025-11-20,TBL,EDM,2,1,35,25
2025020323,2025-11-20,FLA,NJD,1,0,24,32
2025020323,2025-11-20,NJD,FLA,0,1,32,24
2025020324,2025-11-20,PHI,STL,3,2,28,29
2025020324,2025-11-20,STL,PHI,2,3,29,28
2025020325,2025-11-20,CHI,SEA,2,3,24,27
2025020325,2025-11-20,SEA,CHI,3,2,27,24
2025020326,2025-11-20,COL,NYR,6,3,35,19
2025020326,2025-11-20,NYR,COL,3,6,19,35
2025020327,2025-11-20,UTA,VGK,1,4,26,33
2025020327,2025-11-20,VGK,UTA,4,1,33,26
2025020328,2025-11-20,DAL,VAN,4,2,24,36
2025020328,2025-11-20,VAN,DAL,2,4,36,24
2025020329,2025-11-20,ANA,OTT,2,3,25,25
2025020329,2025-11-20,OTT,ANA,3,2,25,25
2025020330,2025-11-20,LAK,SJS,3,3,34,24
2025020330,2025-11-20,SJS,LAK,3,3,24,34
2025020331,2025-11-21,BUF,CHI,9,3,31,23
2025020331,2025-11-21,CHI,BUF,3,9,23,31
2025020332,2025-11-21,MIN,PIT,5,0,21,19
2025020332,2025-11-21,PIT,MIN,0,5,19,21
2025020333,2025-11-21,CAR,WPG,4,3,28,28
2025020333,2025-11-21,WPG,CAR,3,4,28,28
2025020334,2025-11-21,BOS,LAK,2,1,26,32
2025020334,2025-11-21,LAK,BOS,1,2,32,26
2025020335,2025-11-22,CBJ,DET,3,4,35,33
2025020335,2025-11-22,DET,CBJ,4,3,33,35
2025020336,2025-11-22,NYI,STL,1,2,30,22
2025020336,2025-11-22,STL,NYI,2,1,22,30
2025020337,2025-11-22,MTL,TOR,5,2,29,26
2025020337,2025-11-22,TOR,MTL,2,5,26,29
2025020338,2025-11-22,EDM,FLA,6,3,31,38
2025020338,2025-11-22,FLA,EDM,3,6,38,31
2025020339,2025-11-22,NJD,PHI,3,6,35,29
2025020339,2025-11-22,PHI,NJD,6,3,29,35
2025020340,2025-11-22,PIT,SEA,2,3,32,21
2025020340,2025-11-22,SEA,PIT,3,2,21,32
2025020341,2025-11-22,TBL,WSH,5,3,16,32
2025020341,2025-11-22,WSH,TBL,3,5,32,16
2025020342,2025-11-22,OTT,SJS,3,2,27,19
2025020342,2025-11-22,SJS,OTT,2,3,19,27
2025020343,2025-11-22,COL,NSH,3,0,26,35
2025020343,2025-11-22,NSH,COL,0,3,35,26
2025020344,2025-11-22,NYR,UTA,2,3,22,34
2025020344,2025-11-22,UTA,NYR,3,2,34,22
2025020345,2025-11-22,CGY,DAL,2,2,33,30
2025020345,2025-11-22,DAL,CGY,2,2,30,33
2025020346,2025-11-22,ANA,VGK,4,3,33,32
2025020346,2025-11-22,VGK,ANA,3,4,32,33
2025020347,2025-11-23,BUF,CAR,4,1,21,30
2025020347,2025-11-23,CAR,BUF,1,4,30,21
2025020348,2025-11-23,MIN,WPG,3,0,30,32
2025020348,2025-11-23,WPG,MIN,0,3,32,30
2025020349,2025-11-23,NYI,SEA,0,0,34,19
2025020349,2025-11-23,SEA,NYI,0,0,19,34
2025020350,2025-11-23,CHI,COL,0,1,22,26
2025020350,2025-11-23,COL,CHI,1,0,26,22
2025020351,2025-11-23,BOS,SJS,1,3,35,31
2025020351,2025-11-23,SJS,BOS,3,1,31,35
2025020352,2025-11-23,CGY,VAN,5,2,21,31
2025020352,2025-11-23,VAN,CGY,2,5,31,21
2025020353,2025-11-24,PHI,TBL,0,3,20,18
2025020353,2025-11-24,TBL,PHI,3,0,18,20
2025020354,2025-11-24,DET,NJD,3,4,35,20
2025020354,2025-11-24,NJD,DET,4,3,20,35
2025020355,2025-11-24,NYR,STL,3,2,21,21
2025020355,2025-11-24,STL,NYR,2,3,21,21
2025020356,2025-11-24,CBJ,WSH,1,5,23,31
2025020356,2025-11-24,WSH,CBJ,5,1,31,23
2025020357,2025-11-24,FLA,NSH,8,3,26,39
2025020357,2025-11-24,NSH,FLA,3,8,39,26
2025020358,2025-11-24,UTA,VGK,5,1,23,34
2025020358,2025-11-24,VGK,UTA,1,5,34,23
2025020359,2025-11-24,LAK,OTT,2,1,22,28
2025020359,2025-11-24,OTT,LAK,1,2,28,22
2025020360,2025-11-25,DAL,EDM,8,3,30,25
2025020360,2025-11-25,EDM,DAL,3,8,25,30
2025020361,2025-11-26,DET,NSH,3,6,31,29
2025020361,2025-11-26,NSH,DET,6,3,29,31
2025020362,2025-11-26,CGY,TBL,1,5,32,23
2025020362,2025-11-26,TBL,CGY,5,1,23,32
2025020363,2025-11-26,FLA,PHI,2,4,27,18
2025020363,2025-11-26,PHI,FLA,4,2,18,27
2025020364,2025-11-26,NJD,STL,3,2,29,23
2025020364,2025-11-26,STL,NJD,2,3,23,29
2025020365,2025-11-26,BOS,NYI,3,1,14,44
2025020365,2025-11-26,NYI,BOS,1,3,44,14
2025020366,2025-11-26,BUF,PIT,2,4,31,19
2025020366,2025-11-26,PIT,BUF,4,2,19,31
2025020367,2025-11-26,WPG,WSH,3,4,21,35
2025020367,2025-11-26,WSH,WPG,4,3,35,21
2025020368,2025-11-26,CAR,NYR,2,4,38,18
2025020368,2025-11-26,NYR,CAR,4,2,18,38
2025020369,2025-11-26,CBJ,TOR,1,2,36,24
2025020369,2025-11-26,TOR,CBJ,2,1,24,36
2025020370,2025-11-26,CHI,MIN,3,4,37,24
2025020370,2025-11-26,MIN,CHI,4,3,24,37
2025020371,2025-11-26,COL,SJS,6,0,42,26
2025020371,2025-11-26,SJS,COL,0,6,26,42
2025020372,2025-11-26,MTL,UTA,4,3,17,34
2025020372,2025-11-26,UTA,MTL,3,4,34,17
2025020373,2025-11-26,OTT,VGK,3,3,22,35
2025020373,2025-11-26,VGK,OTT,3,3,35,22
2025020374,2025-11-26,ANA,VAN,4,5,41,28
2025020374,2025-11-26,VAN,ANA,5,4,28,41
2025020375,2025-11-26,DAL,SEA,3,2,21,28
2025020375,2025-11-26,SEA,DAL,2,3,28,21
2025020376,2025-11-28,BOS,NYR,2,6,21,37
2025020376,2025-11-28,NYR,BOS,6,2,37,21
2025020377,2025-11-28,DET,TBL,3,6,37,27
2025020377,2025-11-28,TBL,DET,6,3,27,37
2025020378,2025-11-28,COL,MIN,2,2,41,39
2025020378,2025-11-28,MIN,COL,2,2,39,41
2025020379,2025-11-28,BUF,NJD,0,5,42,23
2025020379,2025-11-28,NJD,BUF,5,0,23,42
2025020380,2025-11-28,CGY,FLA,5,3,34,41
2025020380,2025-11-28,FLA,CGY,3,5,41,34
2025020381,2025-11-28,NYI,PHI,3,3,31,21
2025020381,2025-11-28,PHI,NYI,3,3,21,31
2025020382,2025-11-28,OTT,STL,3,4,28,31
2025020382,2025-11-28,STL,OTT,4,3,31,28
2025020383,2025-11-28,MTL,VGK,4,1,19,31
2025020383,2025-11-28,VGK,MTL,1,4,31,19
2025020384,2025-11-28,ANA,LAK,4,4,31,27
2025020384,2025-11-28,LAK,ANA,4,4,27,31
2025020385,2025-11-28,SJS,VAN,3,2,24,34
2025020385,2025-11-28,VAN,SJS,2,3,34,24
2025020386,2025-11-28,TOR,WSH,2,4,22,34
2025020386,2025-11-28,WSH,TOR,4,2,34,22
2025020387,2025-11-28,CAR,WPG,5,1,35,13
2025020387,2025-11-28,WPG,CAR,1,5,13,35
2025020388,2025-11-28,CBJ,PIT,3,4,29,24
2025020388,2025-11-28,PIT,CBJ,4,3,24,29
2025020389,2025-11-28,CHI,NSH,3,4,27,29
2025020389,2025-11-28,NSH,CHI,4,3,29,27
2025020390,2025-11-28,DAL,UTA,4,3,28,30
2025020390,2025-11-28,UTA,DAL,3,4,30,28
2025020391,2025-11-29,NYR,TBL,1,4,13,35
2025020391,2025-11-29,TBL,NYR,4,1,35,13
2025020392,2025-11-29,COL,MTL,7,2,36,23
2025020392,2025-11-29,MTL,COL,2,7,23,36
2025020393,2025-11-29,EDM,SEA,4,0,25,26
2025020393,2025-11-29,SEA,EDM,0,4,26,25
2025020394,2025-11-29,BOS,DET,2,2,20,26
2025020394,2025-11-29,DET,BOS,2,2,26,20
2025020395,2025-11-29,NJD,PHI,3,5,32,31
2025020395,2025-11-29,PHI,NJD,5,3,31,32
2025020396,2025-11-29,PIT,TOR,2,7,35,23
2025020396,2025-11-29,TOR,PIT,7,2,23,35
2025020397,2025-11-29,NSH,WPG,2,5,23,27
2025020397,2025-11-29,WPG,NSH,5,2,27,23
2025020398,2025-11-29,STL,UTA,1,0,19,18
2025020398,2025-11-29,UTA,STL,0,1,18,19
2025020399,2025-11-29,BUF,MIN,2,2,33,24
2025020399,2025-11-29,MIN,BUF,2,2,24,33
2025020400,2025-11-29,SJS,VGK,3,4,21,24
2025020400,2025-11-29,VGK,SJS,4,3,24,21
2025020401,2025-11-29,LAK,VAN,2,1,23,20
2025020401,2025-11-29,VAN,LAK,1,2,20,23
2025020402,2025-11-30,NYI,WSH,1,4,31,19
2025020402,2025-11-30,WSH,NYI,4,1,19,31
2025020403,2025-11-30,ANA,CHI,3,5,26,18
2025020403,2025-11-30,CHI,ANA,5,3,18,26
2025020404,2025-11-30,CAR,CGY,1,0,17,16
2025020404,2025-11-30,CGY,CAR,0,1,16,17
2025020405,2025-11-30,DAL,OTT,6,1,26,16
2025020405,2025-11-30,OTT,DAL,1,6,16,26
2025020406,2025-12-01,CBJ,NJD,5,3,25,33
2025020406,2025-12-01,NJD,CBJ,3,5,33,25
2025020407,2025-12-01,PHI,PIT,1,5,29,27
2025020407,2025-12-01,PIT,PHI,5,1,27,29
2025020408,2025-12-01,BUF,WPG,5,1,31,24
2025020408,2025-12-01,WPG,BUF,1,5,24,31
2025020409,2025-12-01,ANA,STL,4,1,26,22
2025020409,2025-12-01,STL,ANA,1,4,22,26
2025020410,2025-12-01,SJS,UTA,6,3,30,34
2025020410,2025-12-01,UTA,SJS,3,6,34,30
2025020411,2025-12-02,MTL,OTT,2,5,22,29
2025020411,2025-12-02,OTT,MTL,5,2,29,22
2025020412,2025-12-02,BOS,DET,4,5,38,32
2025020412,2025-12-02,DET,BOS,5,4,32,38
2025020413,2025-12-02,FLA,TOR,1,4,26,31
2025020413,2025-12-02,TOR,FLA,4,1,31,26
2025020414,2025-12-02,NYI,TBL,2,1,24,31
2025020414,2025-12-02,TBL,NYI,1,2,31,24
2025020415,2025-12-02,DAL,NYR,2,3,26,41
2025020415,2025-12-02,NYR,DAL,3,2,41,26
2025020416,2025-12-02,CGY,NSH,1,5,28,28
2025020416,2025-12-02,NSH,CGY,5,1,28,28
2025020417,2025-12-02,COL,VAN,3,1,31,21
2025020417,2025-12-02,VAN,COL,1,3,21,31
2025020418,2025-12-02,EDM,MIN,0,1,33,24
2025020418,2025-12-02,MIN,EDM,1,0,24,33
2025020419,2025-12-02,CHI,VGK,3,3,30,28
2025020419,2025-12-02,VGK,CHI,3,3,28,30
2025020420,2025-12-02,LAK,WSH,1,3,25,25
2025020420,2025-12-02,WSH,LAK,3,1,25,25
2025020421,2025-12-03,DAL,NJD,3,0,28,30
2025020421,2025-12-03,NJD,DAL,0,3,30,28
2025020422,2025-12-03,MTL,WPG,2,2,31,32
2025020422,2025-12-03,WPG,MTL,2,2,32,31
2025020423,2025-12-03,BUF,PHI,2,5,29,35
2025020423,2025-12-03,PHI,BUF,5,2,35,29
2025020424,2025-12-03,ANA,UTA,0,7,27,34
2025020424,2025-12-03,UTA,ANA,7,0,34,27
2025020425,2025-12-03,SJS,WSH,1,7,24,31
2025020425,2025-12-03,WSH,SJS,7,1,31,24
2025020426,2025-12-04,BOS,STL,5,2,27,39
2025020426,2025-12-04,STL,BOS,2,5,39,27
2025020427,2025-12-04,NYR,OTT,4,2,28,27
2025020427,2025-12-04,OTT,NYR,2,4,27,28
2025020428,2025-12-04,PIT,TBL,4,3,31,40
2025020428,2025-12-04,TBL,PIT,3,4,40,31
2025020429,2025-12-04,FLA,NSH,1,2,31,29
2025020429,2025-12-04,NSH,FLA,2,1,29,31
2025020430,2025-12-04,COL,NYI,3,6,38,42
2025020430,2025-12-04,NYI,COL,6,3,42,38
2025020431,2025-12-04,CAR,TOR,1,5,33,24
2025020431,2025-12-04,TOR,CAR,5,1,24,33
2025020432,2025-12-04,CBJ,DET,5,5,32,33
2025020432,2025-12-04,DET,CBJ,5,5,33,32
2025020433,2025-12-04,CGY,MIN,4,1,31,27
2025020433,2025-12-04,MIN,CGY,1,4,27,31
2025020434,2025-12-04,EDM,SEA,9,4,32,31
2025020434,2025-12-04,SEA,EDM,4,9,31,32
2025020435,2025-12-04,CHI,LAK,2,1,36,27
2025020435,2025-12-04,LAK,CHI,1,2,27,36
2025020436,2025-12-05,NJD,VGK,0,3,24,25
2025020436,2025-12-05,VGK,NJD,3,0,25,24
2025020437,2025-12-05,BUF,WPG,1,4,35,23
2025020437,2025-12-05,WPG,BUF,4,1,23,35
2025020438,2025-12-05,DAL,SJS,4,1,24,17
2025020438,2025-12-05,SJS,DAL,1,4,17,24
2025020439,2025-12-05,UTA,VAN,4,1,18,33
2025020439,2025-12-05,VAN,UTA,1,4,33,18
2025020440,2025-12-05,ANA,WSH,3,3,38,21
2025020440,2025-12-05,WSH,ANA,3,3,21,38
2025020441,2025-12-06,COL,NYR,3,2,42,27
2025020441,2025-12-06,NYR,COL,2,3,27,42
2025020442,2025-12-06,CBJ,FLA,6,7,31,40
2025020442,2025-12-06,FLA,CBJ,7,6,40,31
2025020443,2025-12-06,BOS,NJD,4,1,22,30
2025020443,2025-12-06,NJD,BOS,1,4,30,22
2025020444,2025-12-06,MTL,TOR,1,1,34,23
2025020444,2025-12-06,TOR,MTL,1,1,23,34
2025020445,2025-12-06,OTT,STL,1,2,42,20
2025020445,2025-12-06,STL,OTT,2,1,20,42
2025020446,2025-12-06,NYI,TBL,2,0,19,32
2025020446,2025-12-06,TBL,NYI,0,2,32,19
2025020447,2025-12-06,CAR,NSH,6,3,40,22
2025020447,2025-12-06,NSH,CAR,3,6,22,40
2025020448,2025-12-06,CGY,UTA,2,0,23,28
2025020448,2025-12-06,UTA,CGY,0,2,28,23
2025020449,2025-12-06,CHI,LAK,0,6,23,32
2025020449,2025-12-06,LAK,CHI,6,0,32,23
2025020450,2025-12-06,EDM,WPG,6,2,27,21
2025020450,2025-12-06,WPG,EDM,2,6,21,27
2025020451,2025-12-06,MIN,VAN,2,4,30,21
2025020451,2025-12-06,VAN,MIN,4,2,21,30
2025020452,2025-12-06,DET,SEA,4,3,25,27
2025020452,2025-12-06,SEA,DET,3,4,27,25
2025020453,2025-12-07,COL,PHI,3,2,28,25
2025020453,2025-12-07,PHI,COL,2,3,25,28
2025020454,2025-12-07,FLA,NYI,4,1,30,21
2025020454,2025-12-07,NYI,FLA,1,4,21,30
2025020455,2025-12-07,CAR,SJS,1,4,29,23
2025020455,2025-12-07,SJS,CAR,4,1,23,29
2025020456,2025-12-07,DAL,PIT,2,2,23,29
2025020456,2025-12-07,PIT,DAL,2,2,29,23
2025020457,2025-12-07,MTL,STL,3,4,26,18
2025020457,2025-12-07,STL,MTL,4,3,18,26
2025020458,2025-12-07,NYR,VGK,2,3,24,28
2025020458,2025-12-07,VGK,NYR,3,2,28,24
2025020459,2025-12-07,CBJ,WSH,0,2,39,38
2025020459,2025-12-07,WSH,CBJ,2,0,38,39
2025020460,2025-12-07,ANA,CHI,7,1,53,20
2025020460,2025-12-07,CHI,ANA,1,7,20,53
2025020461,2025-12-08,TBL,TOR,0,2,29,25
2025020461,2025-12-08,TOR,TBL,2,0,25,29
2025020462,2025-12-08,LAK,UTA,4,2,27,21
2025020462,2025-12-08,UTA,LAK,2,4,21,27
2025020463,2025-12-08,BUF,CGY,4,7,29,28
2025020463,2025-12-08,CGY,BUF,7,4,28,29
2025020464,2025-12-08,DET,VAN,4,0,21,39
2025020464,2025-12-08,VAN,DET,0,4,39,21
2025020465,2025-12-08,MIN,SEA,4,1,29,24
2025020465,2025-12-08,SEA,MIN,1,4,24,29
2025020466,2025-12-09,MTL,TBL,1,6,27,27
2025020466,2025-12-09,TBL,MTL,6,1,27,27
2025020467,2025-12-09,NJD,OTT,4,3,32,38
2025020467,2025-12-09,OTT,NJD,3,4,38,32
2025020468,2025-12-09,NYI,VGK,4,4,27,37
2025020468,2025-12-09,VGK,NYI,4,4,37,27
2025020469,2025-12-09,PHI,SJS,4,1,30,18
2025020469,2025-12-09,SJS,PHI,1,4,18,30
2025020470,2025-12-09,ANA,PIT,3,3,28,47
2025020470,2025-12-09,PIT,ANA,3,3,47,28
2025020471,2025-12-09,CAR,CBJ,4,1,32,24
2025020471,2025-12-09,CBJ,CAR,1,4,24,32
2025020472,2025-12-09,BOS,STL,5,2,31,26
2025020472,2025-12-09,STL,BOS,2,5,26,31
2025020473,2025-12-09,DAL,WPG,4,3,19,33
2025020473,2025-12-09,WPG,DAL,3,4,33,19
2025020474,2025-12-09,BUF,EDM,4,3,28,30
2025020474,2025-12-09,EDM,BUF,3,4,30,28
2025020475,2025-12-09,COL,NSH,3,3,42,31
2025020475,2025-12-09,NSH,COL,3,3,31,42
2025020476,2025-12-10,CHI,NYR,3,0,25,20
2025020476,2025-12-10,NYR,CHI,0,3,20,25
2025020477,2025-12-10,CGY,DET,3,4,37,29
2025020477,2025-12-10,DET,CGY,4,3,29,37
2025020478,2025-12-10,FLA,UTA,4,3,36,30
2025020478,2025-12-10,UTA,FLA,3,4,30,36
2025020479,2025-12-10,LAK,SEA,2,3,26,33
2025020479,2025-12-10,SEA,LAK,3,2,33,26
2025020480,2025-12-11,SJS,TOR,3,2,32,30
2025020480,2025-12-11,TOR,SJS,2,3,30,32
2025020481,2025-12-11,NJD,TBL,4,8,37,35
2025020481,2025-12-11,TBL,NJD,8,4,35,37
2025020482,2025-12-11,ANA,NYI,2,5,33,37
2025020482,2025-12-11,NYI,ANA,5,2,37,33
2025020483,2025-12-11,PHI,VGK,2,3,19,22
2025020483,2025-12-11,VGK,PHI,3,2,22,19
2025020484,2025-12-11,MTL,PIT,4,2,29,38
2025020484,2025-12-11,PIT,MTL,2,4,38,29
2025020485,2025-12-11,CAR,WSH,2,2,39,25
2025020485,2025-12-11,WSH,CAR,2,2,25,39
2025020486,2025-12-11,CBJ,OTT,3,6,27,29
2025020486,2025-12-11,OTT,CBJ,6,3,29,27
2025020487,2025-12-11,NSH,STL,7,2,32,26
2025020487,2025-12-11,STL,NSH,2,7,26,32
2025020488,2025-12-11,DAL,MIN,2,5,18,32
2025020488,2025-12-11,MIN,DAL,5,2,32,18
2025020489,2025-12-11,BOS,WPG,6,3,24,29
2025020489,2025-12-11,WPG,BOS,3,6,29,24
2025020490,2025-12-11,COL,FLA,6,2,42,25
2025020490,2025-12-11,FLA,COL,2,6,25,42
2025020491,2025-12-11,DET,EDM,1,4,28,29
2025020491,2025-12-11,EDM,DET,4,1,29,28
2025020492,2025-12-11,BUF,VAN,3,2,15,32
2025020492,2025-12-11,VAN,BUF,2,3,32,15
2025020493,2025-12-12,CHI,STL,2,3,29,26
2025020493,2025-12-12,STL,CHI,3,2,26,29
2025020494,2025-12-12,SEA,UTA,3,5,37,33
2025020494,2025-12-12,UTA,SEA,5,3,33,37
2025020495,2025-12-13,ANA,NJD,1,4,31,22
2025020495,2025-12-13,NJD,ANA,4,1,22,31
2025020496,2025-12-13,MIN,OTT,3,2,25,36
2025020496,2025-12-13,OTT,MIN,2,3,36,25
2025020497,2025-12-13,PIT,SJS,5,6,43,31
2025020497,2025-12-13,SJS,PIT,6,5,31,43
2025020498,2025-12-13,NYI,TBL,2,2,17,34
2025020498,2025-12-13,TBL,NYI,2,2,34,17
2025020499,2025-12-13,EDM,TOR,6,3,37,28
2025020499,2025-12-13,TOR,EDM,3,6,28,37
2025020500,2025-12-13,MTL,NYR,4,5,17,29
